question_text,question_group,group_size,survey_organisation,country,source_file,total_questions,unique_organizations,unique_countries
"If a company were to use AI to innovate the products and services you use on a daily basis to improve your life, would you be more or less likely to - Be interested in learning more about the company.",Consumer_Response_to_Corporate_AI_Innovation,44,Public Perception of AI: Sentiment and Opportunity,"10-Country International (BRA, CAN, CHN, FRA, GER, JPN, MEX, KOR, UK, USA)",morning_consult_dec_2023.pdf,44,1,11
"If a company were to use AI to innovate the products and services you use on a daily basis to improve your life, would you be more or less likely to - Be interested in learning more about the company.",Consumer_Response_to_Corporate_AI_Innovation,44,Public Perception of AI: Sentiment and Opportunity,US,morning_consult_dec_2023.pdf,44,1,11
"If a company were to use AI to innovate the products and services you use on a daily basis to improve your life, would you be more or less likely to - Be interested in learning more about the company.",Consumer_Response_to_Corporate_AI_Innovation,44,Public Perception of AI: Sentiment and Opportunity,Canada,morning_consult_dec_2023.pdf,44,1,11
"If a company were to use AI to innovate the products and services you use on a daily basis to improve your life, would you be more or less likely to - Be interested in learning more about the company.",Consumer_Response_to_Corporate_AI_Innovation,44,Public Perception of AI: Sentiment and Opportunity,UK,morning_consult_dec_2023.pdf,44,1,11
"If a company were to use AI to innovate the products and services you use on a daily basis to improve your life, would you be more or less likely to - Be interested in learning more about the company.",Consumer_Response_to_Corporate_AI_Innovation,44,Public Perception of AI: Sentiment and Opportunity,Germany,morning_consult_dec_2023.pdf,44,1,11
"If a company were to use AI to innovate the products and services you use on a daily basis to improve your life, would you be more or less likely to - Be interested in learning more about the company.",Consumer_Response_to_Corporate_AI_Innovation,44,Public Perception of AI: Sentiment and Opportunity,France,morning_consult_dec_2023.pdf,44,1,11
"If a company were to use AI to innovate the products and services you use on a daily basis to improve your life, would you be more or less likely to - Be interested in learning more about the company.",Consumer_Response_to_Corporate_AI_Innovation,44,Public Perception of AI: Sentiment and Opportunity,Brazil,morning_consult_dec_2023.pdf,44,1,11
"If a company were to use AI to innovate the products and services you use on a daily basis to improve your life, would you be more or less likely to - Be interested in learning more about the company.",Consumer_Response_to_Corporate_AI_Innovation,44,Public Perception of AI: Sentiment and Opportunity,Mexico,morning_consult_dec_2023.pdf,44,1,11
"If a company were to use AI to innovate the products and services you use on a daily basis to improve your life, would you be more or less likely to - Be interested in learning more about the company.",Consumer_Response_to_Corporate_AI_Innovation,44,Public Perception of AI: Sentiment and Opportunity,Japan,morning_consult_dec_2023.pdf,44,1,11
"If a company were to use AI to innovate the products and services you use on a daily basis to improve your life, would you be more or less likely to - Be interested in learning more about the company.",Consumer_Response_to_Corporate_AI_Innovation,44,Public Perception of AI: Sentiment and Opportunity,South Korea,morning_consult_dec_2023.pdf,44,1,11
"If a company were to use AI to innovate the products and services you use on a daily basis to improve your life, would you be more or less likely to - Be interested in learning more about the company.",Consumer_Response_to_Corporate_AI_Innovation,44,Public Perception of AI: Sentiment and Opportunity,China,morning_consult_dec_2023.pdf,44,1,11
"If a company were to use AI to innovate the products and services you use on a daily basis to improve your life, would you be more or less likely to – Be interested in pursuing a job with the company.",Consumer_Response_to_Corporate_AI_Innovation,44,Public Perception of AI: Sentiment and Opportunity,"10-Country International (BRA, CAN, CHN, FRA, GER, JPN, MEX, KOR, UK, USA)",morning_consult_dec_2023.pdf,44,1,11
"If a company were to use AI to innovate the products and services you use on a daily basis to improve your life, would you be more or less likely to – Be interested in pursuing a job with the company.",Consumer_Response_to_Corporate_AI_Innovation,44,Public Perception of AI: Sentiment and Opportunity,US,morning_consult_dec_2023.pdf,44,1,11
"If a company were to use AI to innovate the products and services you use on a daily basis to improve your life, would you be more or less likely to – Be interested in pursuing a job with the company.",Consumer_Response_to_Corporate_AI_Innovation,44,Public Perception of AI: Sentiment and Opportunity,Canada,morning_consult_dec_2023.pdf,44,1,11
"If a company were to use AI to innovate the products and services you use on a daily basis to improve your life, would you be more or less likely to – Be interested in pursuing a job with the company.",Consumer_Response_to_Corporate_AI_Innovation,44,Public Perception of AI: Sentiment and Opportunity,UK,morning_consult_dec_2023.pdf,44,1,11
"If a company were to use AI to innovate the products and services you use on a daily basis to improve your life, would you be more or less likely to – Be interested in pursuing a job with the company.",Consumer_Response_to_Corporate_AI_Innovation,44,Public Perception of AI: Sentiment and Opportunity,Germany,morning_consult_dec_2023.pdf,44,1,11
"If a company were to use AI to innovate the products and services you use on a daily basis to improve your life, would you be more or less likely to – Be interested in pursuing a job with the company.",Consumer_Response_to_Corporate_AI_Innovation,44,Public Perception of AI: Sentiment and Opportunity,France,morning_consult_dec_2023.pdf,44,1,11
"If a company were to use AI to innovate the products and services you use on a daily basis to improve your life, would you be more or less likely to – Be interested in pursuing a job with the company.",Consumer_Response_to_Corporate_AI_Innovation,44,Public Perception of AI: Sentiment and Opportunity,Brazil,morning_consult_dec_2023.pdf,44,1,11
"If a company were to use AI to innovate the products and services you use on a daily basis to improve your life, would you be more or less likely to – Be interested in pursuing a job with the company.",Consumer_Response_to_Corporate_AI_Innovation,44,Public Perception of AI: Sentiment and Opportunity,Mexico,morning_consult_dec_2023.pdf,44,1,11
"If a company were to use AI to innovate the products and services you use on a daily basis to improve your life, would you be more or less likely to – Be interested in pursuing a job with the company.",Consumer_Response_to_Corporate_AI_Innovation,44,Public Perception of AI: Sentiment and Opportunity,Japan,morning_consult_dec_2023.pdf,44,1,11
"If a company were to use AI to innovate the products and services you use on a daily basis to improve your life, would you be more or less likely to – Be interested in pursuing a job with the company.",Consumer_Response_to_Corporate_AI_Innovation,44,Public Perception of AI: Sentiment and Opportunity,South Korea,morning_consult_dec_2023.pdf,44,1,11
"If a company were to use AI to innovate the products and services you use on a daily basis to improve your life, would you be more or less likely to – Be interested in pursuing a job with the company.",Consumer_Response_to_Corporate_AI_Innovation,44,Public Perception of AI: Sentiment and Opportunity,China,morning_consult_dec_2023.pdf,44,1,11
How much do you agree or disagree with each of the following statements?- ‘Green jobs' have a positive impact on society.,ungrouped_422,1,Public Perception of AI: Sentiment and Opportunity,"10-Country International (BRA, CAN, CHN, FRA, GER, JPN, MEX, KOR, UK, USA)",morning_consult_dec_2023.pdf,1,1,1
How much do you agree or disagree with each of the following statements?- ‘Green jobs' have a positive impact on society.,ungrouped_423,1,Public Perception of AI: Sentiment and Opportunity,US,morning_consult_dec_2023.pdf,1,1,1
How much do you agree or disagree with each of the following statements?- ‘Green jobs' have a positive impact on society.,ungrouped_424,1,Public Perception of AI: Sentiment and Opportunity,Canada,morning_consult_dec_2023.pdf,1,1,1
How much do you agree or disagree with each of the following statements?- ‘Green jobs' have a positive impact on society.,ungrouped_425,1,Public Perception of AI: Sentiment and Opportunity,UK,morning_consult_dec_2023.pdf,1,1,1
How much do you agree or disagree with each of the following statements?- ‘Green jobs' have a positive impact on society.,ungrouped_426,1,Public Perception of AI: Sentiment and Opportunity,Germany,morning_consult_dec_2023.pdf,1,1,1
How much do you agree or disagree with each of the following statements?- ‘Green jobs' have a positive impact on society.,ungrouped_427,1,Public Perception of AI: Sentiment and Opportunity,France,morning_consult_dec_2023.pdf,1,1,1
How much do you agree or disagree with each of the following statements?- ‘Green jobs' have a positive impact on society.,ungrouped_428,1,Public Perception of AI: Sentiment and Opportunity,Brazil,morning_consult_dec_2023.pdf,1,1,1
How much do you agree or disagree with each of the following statements?- ‘Green jobs' have a positive impact on society.,ungrouped_429,1,Public Perception of AI: Sentiment and Opportunity,Mexico,morning_consult_dec_2023.pdf,1,1,1
How much do you agree or disagree with each of the following statements?- ‘Green jobs' have a positive impact on society.,ungrouped_430,1,Public Perception of AI: Sentiment and Opportunity,Japan,morning_consult_dec_2023.pdf,1,1,1
How much do you agree or disagree with each of the following statements?- ‘Green jobs' have a positive impact on society.,ungrouped_431,1,Public Perception of AI: Sentiment and Opportunity,South Korea,morning_consult_dec_2023.pdf,1,1,1
How much do you agree or disagree with each of the following statements?- ‘Green jobs' have a positive impact on society.,ungrouped_432,1,Public Perception of AI: Sentiment and Opportunity,China,morning_consult_dec_2023.pdf,1,1,1
"How concerned are you, if at all, about the possibility of artificial intelligence (AI) resulting in the following? - A decline of human oversight in decision-making",ungrouped_433,1,YouGov – “AI and the End of Humanity”,U.S.,yougov_aug_2023.pdf,1,1,1
"How concerned are you, if at all, about the possibility of artificial intelligence (AI) resulting in the following? - The concentration of power in technology companies",ungrouped_434,1,YouGov – “AI and the End of Humanity”,U.S.,yougov_aug_2023.pdf,1,1,1
"How concerned are you, if at all, about the possibility of artificial intelligence (AI) resulting in the following? - The creation of harmful weapons",ungrouped_435,1,YouGov – “AI and the End of Humanity”,U.S.,yougov_aug_2023.pdf,1,1,1
