question_text,category,survey_organisation,country,fieldwork_date,agreement,neutral,disagreement,n_respondents,response_scale,notes,source_file,extraction_date,non_response,data_quality,quality_issues
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Global,2021-01-01,11.0,,,17000.0,Innovative; Responsible; Safe; Cautious; Cutting edge; Transparent; Bold; Collaborative; Risk-averse; Competitive; Proactive; Inclusive; Equitable,Percent selecting 'Inclusive'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Global,2021-01-01,10.0,,,17000.0,Innovative; Responsible; Safe; Cautious; Cutting edge; Transparent; Bold; Collaborative; Risk-averse; Competitive; Proactive; Inclusive; Equitable,Percent selecting 'Equitable'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Brazil,2021-01-01,56.0,,,1000.0,Innovative; Responsible,Percent selecting 'Innovative'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Brazil,2021-01-01,30.0,,,1000.0,Innovative; Responsible,Percent selecting 'Responsible'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Mexico,2021-01-01,49.0,,,1000.0,Innovative; Responsible,Percent selecting 'Innovative'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Mexico,2021-01-01,35.0,,,1000.0,Innovative; Responsible,Percent selecting 'Responsible'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,UAE,2021-01-01,48.0,,,1000.0,Innovative; Responsible,Percent selecting 'Innovative'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,UAE,2021-01-01,29.0,,,1000.0,Innovative; Responsible,Percent selecting 'Responsible'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Singapore,2021-01-01,47.0,,,1000.0,Innovative; Responsible,Percent selecting 'Innovative'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Singapore,2021-01-01,38.0,,,1000.0,Innovative; Responsible,Percent selecting 'Responsible'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,South Africa,2021-01-01,44.0,,,1000.0,Innovative; Responsible,Percent selecting 'Innovative'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,South Africa,2021-01-01,35.0,,,1000.0,Innovative; Responsible,Percent selecting 'Responsible'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Poland,2021-01-01,40.0,,,1000.0,Innovative; Responsible,Percent selecting 'Innovative'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Poland,2021-01-01,26.0,,,1000.0,Innovative; Responsible,Percent selecting 'Responsible'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Spain,2021-01-01,40.0,,,1000.0,Innovative; Responsible,Percent selecting 'Innovative'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Spain,2021-01-01,34.0,,,1000.0,Innovative; Responsible,Percent selecting 'Responsible'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Germany,2021-01-01,38.0,,,1000.0,Innovative; Responsible,Percent selecting 'Innovative'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Germany,2021-01-01,23.0,,,1000.0,Innovative; Responsible,Percent selecting 'Responsible'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,France,2021-01-01,34.0,,,1000.0,Innovative; Responsible,Percent selecting 'Innovative'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,France,2021-01-01,20.0,,,1000.0,Innovative; Responsible,Percent selecting 'Responsible'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,India,2021-01-01,33.0,,,1000.0,Innovative; Responsible,Percent selecting 'Innovative'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,India,2021-01-01,30.0,,,1000.0,Innovative; Responsible,Percent selecting 'Responsible'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Netherlands,2021-01-01,32.0,,,1000.0,Innovative; Responsible,Percent selecting 'Innovative'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Netherlands,2021-01-01,30.0,,,1000.0,Innovative; Responsible,Percent selecting 'Responsible'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Belgium,2021-01-01,32.0,,,1000.0,Innovative; Responsible,Percent selecting 'Innovative'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Belgium,2021-01-01,27.0,,,1000.0,Innovative; Responsible,Percent selecting 'Responsible'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,UK,2021-01-01,29.0,,,1000.0,Innovative; Responsible,Percent selecting 'Innovative'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,UK,2021-01-01,28.0,,,1000.0,Innovative; Responsible,Percent selecting 'Responsible'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Australia,2021-01-01,46.0,,,1000.0,Innovative; Responsible,Percent selecting 'Innovative'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Australia,2021-01-01,25.0,,,1000.0,Innovative; Responsible,Percent selecting 'Responsible'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Sweden,2021-01-01,46.0,,,1000.0,Innovative; Responsible,Percent selecting 'Innovative'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Sweden,2021-01-01,24.0,,,1000.0,Innovative; Responsible,Percent selecting 'Responsible'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Japan,2021-01-01,33.0,,,1000.0,Innovative; Responsible,Percent selecting 'Innovative'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Japan,2021-01-01,23.0,,,1000.0,Innovative; Responsible,Percent selecting 'Responsible'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,US,2021-01-01,33.0,,,1000.0,Innovative; Responsible,Percent selecting 'Innovative'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,US,2021-01-01,21.0,,,1000.0,Innovative; Responsible,Percent selecting 'Responsible'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
"How much confidence do you have, if any, in the following to oversee the development of AI in the best interest of the public: Academic institutions",AI_Regulation,Ipsos & World Economic Forum,Global,2021-01-01,76.0,,,17000.0,Total confidence; A lot of confidence; Some confidence; Not very much confidence; No confidence at all; Don't know,"Percent selecting 'total confidence', 'a lot of confidence', or 'some confidence'.",ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
"How much confidence do you have, if any, in the following to oversee the development of AI in the best interest of the public: Technology companies",AI_Regulation,Ipsos & World Economic Forum,Global,2021-01-01,74.0,,,17000.0,Total confidence; A lot of confidence; Some confidence; Not very much confidence; No confidence at all; Don't know,"Percent selecting 'total confidence', 'a lot of confidence', or 'some confidence'.",ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
"How much confidence do you have, if any, in the following to oversee the development of AI in the best interest of the public: Country's armed forces",AI_Regulation,Ipsos & World Economic Forum,Global,2021-01-01,67.0,,,17000.0,Total confidence; A lot of confidence; Some confidence; Not very much confidence; No confidence at all; Don't know,"Percent selecting 'total confidence', 'a lot of confidence', or 'some confidence'.",ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
